Date,State_Num,State,County_Num,County_Name,Event,Property_DMG,Damage Factor,F-Scale
31-May-60,46,SD,25,CLARK,TORNADO,250,K,0
4-May-90,45,SC,59,LAURENS,TORNADO,2.5,K,0
7-Jun-65,46,SD,125,TURNER,TORNADO,25,K,2
7-Jun-65,46,SD,125,TURNER,TORNADO,0,K,2
7-Jun-65,46,SD,83,LINCOLN,TORNADO,0,K,
7-Jun-65,46,SD,67,HUTCHINSON,TORNADO,0,K,
7-Jun-65,46,SD,67,HUTCHINSON,TORNADO,0,K,1
7-Jun-65,46,SD,27,CLAY,TORNADO,0,K,2
7-Jun-65,46,SD,127,UNION,TORNADO,0,K,3
7-Jun-65,46,SD,135,YANKTON,TORNADO,2.5,M,4
7-Jun-65,46,SD,125,TURNER,TORNADO,2.5,M,4
7-Jun-65,46,SD,27,CLAY,TORNADO,0,K,2
11-Jun-65,46,SD,33,CUSTER,TORNADO,2.5,K,2
13-Jun-65,46,SD,21,CAMPBELL,TORNADO,25,K,2
21-Jun-65,46,SD,9,BON HOMME,TORNADO,25,K,
26-Jun-65,46,SD,9,BON HOMME,TORNADO,250,K,3
12-Jul-68,46,SD,51,GRANT,TORNADO,0,K,0
16-Jul-68,46,SD,29,CODINGTON,TORNADO,0,K,
4-Aug-68,46,SD,65,HUGHES,TORNADO,0,K,
4-Aug-68,46,SD,119,SULLY,TORNADO,0,K,0
5-Aug-68,46,SD,69,HYDE,TORNADO,25,K,1
6-Aug-68,46,SD,41,DEWEY,TORNADO,0,K,
15-Sep-68,46,SD,123,TRIPP,TORNADO,25,K,1
10-Jun-69,46,SD,123,TRIPP,TORNADO,0,K,
25-Jun-69,46,SD,43,DOUGLAS,TORNADO,25,K,2
25-Jun-69,46,SD,29,CODINGTON,TORNADO,25,K,1
25-Jun-69,46,SD,49,FAULK,TORNADO,0,K,1
25-Jun-69,46,SD,13,BROWN,TORNADO,250,K,3
25-Jun-69,46,SD,13,BROWN,TORNADO,0,K,0
12-Sep-71,45,SC,85,SUMTER,TORNADO,2.5,K,1
19-Jul-72,46,SD,5,BEADLE,TORNADO,25,K,2
21-Jul-72,46,SD,113,SHANNON,TORNADO,2.5,K,1
25-Jul-72,46,SD,13,BROWN,TORNADO,0,K,0
30-Jul-72,46,SD,85,LYMAN,TORNADO,0,K,0
30-Jul-72,46,SD,3,AURORA,TORNADO,0,K,0
5-Aug-72,46,SD,135,YANKTON,TORNADO,2.5,K,2
20-Sep-72,46,SD,135,YANKTON,TORNADO,250,K,2
19-Apr-73,46,SD,111,SANBORN,TORNADO,25,K,2
19-Apr-73,46,SD,125,TURNER,TORNADO,25,K,1
19-Apr-73,46,SD,87,MCCOOK,TORNADO,25,K,1
19-Apr-73,46,SD,49,FAULK,TORNADO,2.5,K,2
19-Apr-73,46,SD,45,EDMUNDS,TORNADO,25,K,1
23-May-73,46,SD,51,GRANT,TORNADO,2.5,K,1
2-Jun-73,46,SD,105,PERKINS,TORNADO,2.5,K,1
15-Jun-73,46,SD,13,BROWN,TORNADO,2.5,K,1
15-Jun-73,46,SD,83,LINCOLN,TORNADO,25,K,0
17-Jun-73,46,SD,13,BROWN,TORNADO,25,K,1
13-Jul-75,45,SC,25,CHESTERFIELD,TORNADO,2.5,K,0
26-Jun-60,46,SD,85,LYMAN,TORNADO,2.5,K,1
26-Jun-60,46,SD,13,BROWN,TORNADO,2.5,K,0
26-Jun-60,46,SD,43,DOUGLAS,TORNADO,2.5,K,1
25-Jul-60,46,SD,85,LYMAN,TORNADO,25,K,2
18-Aug-60,46,SD,61,HANSON,TORNADO,0.03,K,1
24-Aug-60,46,SD,117,STANLEY,TORNADO,25,K,2
24-Mar-61,46,SD,55,HAAKON,TORNADO,2.5,K,1
10-May-61,46,SD,19,BUTTE,TORNADO,2.5,K,
14-May-61,46,SD,9,BON HOMME,TORNADO,2.5,K,1
6-Jun-61,46,SD,99,MINNEHAHA,TORNADO,0,K,0
21-Jun-61,46,SD,13,BROWN,TORNADO,2.5,K,3
21-Jun-61,46,SD,25,CLARK,TORNADO,250,K,3
21-Jun-61,46,SD,77,KINGSBURY,TORNADO,250,K,3
28-Jun-65,46,SD,43,DOUGLAS,TORNADO,0,K,1
28-Jun-65,46,SD,67,HUTCHINSON,TORNADO,0,K,2
12-Jul-65,46,SD,81,LAWRENCE,TORNADO,250,K,3
12-Jul-65,46,SD,103,PENNINGTON,TORNADO,0,K,1
18-Jul-65,46,SD,93,MEADE,TORNADO,25,K,3
22-Jul-65,46,SD,107,POTTER,TORNADO,25,K,1
16-Apr-66,46,SD,121,TODD,TORNADO,0,K,0
26-Apr-66,46,SD,7,BENNETT,TORNADO,2.5,K,1
22-May-66,46,SD,125,TURNER,TORNADO,2.5,K,2
22-May-66,46,SD,27,CLAY,TORNADO,0,K,0
3-Jun-66,46,SD,3,AURORA,TORNADO,0,K,
3-Jun-66,46,SD,135,YANKTON,TORNADO,0,K,0
4-Jun-66,46,SD,53,GREGORY,TORNADO,250,K,2
21-Jun-66,46,SD,37,DAY,TORNADO,0,K,0
22-Jun-66,46,SD,33,CUSTER,TORNADO,25,K,2
22-Jun-66,46,SD,93,MEADE,TORNADO,25,K,1
22-Jun-66,46,SD,93,MEADE,TORNADO,0,K,1
22-Jun-66,46,SD,121,TODD,TORNADO,0,K,0
22-Jun-66,46,SD,107,POTTER,TORNADO,0,K,1
22-Jun-66,46,SD,107,POTTER,TORNADO,0,K,1
17-Aug-65,45,SC,51,HORRY,TORNADO,250,K,3
25-Aug-65,45,SC,3,AIKEN,TORNADO,0.03,K,
7-Oct-65,45,SC,13,BEAUFORT,TORNADO,250,K,1
7-Oct-65,45,SC,13,BEAUFORT,TORNADO,25,K,1
7-Oct-65,45,SC,29,COLLETON,TORNADO,25,K,1
7-Oct-65,45,SC,51,HORRY,TORNADO,250,K,2
28-Feb-66,45,SC,25,CHESTERFIELD,TORNADO,2.5,K,0
13-Apr-66,45,SC,19,CHARLESTON,TORNADO,0.03,K,0
13-Apr-66,45,SC,41,FLORENCE,TORNADO,2.5,K,2
29-Apr-91,45,SC,47,GREENWOOD,TORNADO,2.5,K,0
17-Sep-75,45,SC,3,AIKEN,TORNADO,250,K,2
12-Nov-75,45,SC,37,EDGEFIELD,TORNADO,250,K,2
12-Nov-75,45,SC,79,RICHLAND,TORNADO,250,K,2
12-Nov-75,45,SC,25,CHESTERFIELD,TORNADO,25,K,1
8-Mar-76,45,SC,19,CHARLESTON,TORNADO,25,K,1
16-Mar-76,45,SC,75,ORANGEBURG,TORNADO,25,K,1
16-Mar-76,45,SC,51,HORRY,TORNADO,2.5,M,1
7-May-76,45,SC,43,GEORGETOWN,TORNADO,2.5,K,1
15-May-76,45,SC,75,ORANGEBURG,TORNADO,250,K,2
15-May-76,45,SC,79,RICHLAND,TORNADO,250,K,2
15-May-76,45,SC,31,DARLINGTON,TORNADO,250,K,1
18-May-76,45,SC,35,DORCHESTER,TORNADO,250,K,1
28-May-76,45,SC,29,COLLETON,TORNADO,25,K,1
28-May-76,45,SC,3,AIKEN,TORNADO,25,K,1
28-May-76,45,SC,3,AIKEN,TORNADO,2.5,K,1
23-Jul-74,46,SD,109,ROBERTS,TORNADO,25,K,0
17-Aug-74,46,SD,99,MINNEHAHA,TORNADO,25,K,1
5-May-75,46,SD,93,MEADE,TORNADO,25,K,1
6-May-75,46,SD,15,BRULE,TORNADO,250,K,0
6-May-75,46,SD,9,BON HOMME,TORNADO,0.25,K,1
6-May-75,46,SD,9,BON HOMME,TORNADO,0.25,K,0
7-May-75,46,SD,75,JONES,TORNADO,0.25,K,1
7-May-75,46,SD,117,STANLEY,TORNADO,2.5,K,1
7-May-75,46,SD,119,SULLY,TORNADO,0.25,K,0
7-May-75,46,SD,119,SULLY,TORNADO,0.25,K,0
7-May-75,46,SD,119,SULLY,TORNADO,0.25,K,0
3-Jun-75,46,SD,23,CHARLES MIX,TORNADO,0,K,1
3-Jun-75,46,SD,23,CHARLES MIX,TORNADO,0,K,1
3-Jun-75,46,SD,23,CHARLES MIX,TORNADO,0,K,1
3-Jun-75,46,SD,73,JERAULD,TORNADO,25,K,1
29-Jun-66,45,SC,69,MARLBORO,TORNADO,25,K,1
7-Aug-66,45,SC,19,CHARLESTON,TORNADO,25,K,1
19-Sep-66,45,SC,27,CLARENDON,TORNADO,2.5,K,
19-Sep-66,45,SC,19,CHARLESTON,TORNADO,2.5,K,1
19-Sep-66,45,SC,19,CHARLESTON,TORNADO,2.5,K,1
19-Sep-66,45,SC,35,DORCHESTER,TORNADO,2.5,K,0
1-Oct-66,45,SC,61,LEE,TORNADO,25,K,2
12-Mar-67,45,SC,41,FLORENCE,TORNADO,25,K,2
12-Mar-67,45,SC,41,FLORENCE,TORNADO,25,K,2
7-Apr-67,45,SC,55,KERSHAW,TORNADO,2.5,K,1
2-May-67,45,SC,45,GREENVILLE,TORNADO,25,K,2
7-May-67,45,SC,15,BERKELEY,TORNADO,0.03,K,0
15-May-67,45,SC,85,SUMTER,TORNADO,25,K,1
29-May-67,45,SC,79,RICHLAND,TORNADO,25,K,2
16-Jun-85,45,SC,13,BEAUFORT,TORNADO,0,K,0
17-Aug-85,45,SC,83,SPARTANBURG,TORNADO,2.5,M,2
17-Aug-85,45,SC,91,YORK,TORNADO,250,K,1
17-Aug-85,45,SC,91,YORK,TORNADO,250,K,0
17-Aug-85,45,SC,87,UNION,TORNADO,25,K,0
3-Mar-91,45,SC,3,AIKEN,TORNADO,0,K,2
3-Mar-91,45,SC,3,AIKEN,TORNADO,0,K,2
23-May-88,45,SC,71,NEWBERRY,TORNADO,0,K,0
28-Aug-55,46,SD,51,GRANT,TORNADO,25,K,2
20-Sep-55,46,SD,19,BUTTE,TORNADO,2.5,K,2
10-May-56,46,SD,9,BON HOMME,TORNADO,0.25,K,2
10-May-56,46,SD,125,TURNER,TORNADO,0.25,K,2
15-Jun-56,46,SD,103,PENNINGTON,TORNADO,0,K,
10-Jun-82,45,SC,67,MARION,TORNADO,2.5,M,2
10-Jun-82,45,SC,51,HORRY,TORNADO,2.5,M,2
22-Jun-82,45,SC,51,HORRY,TORNADO,250,K,1
27-Jun-82,45,SC,19,CHARLESTON,TORNADO,2.5,K,1
13-Jul-82,45,SC,75,ORANGEBURG,TORNADO,0.25,K,0
3-Nov-82,45,SC,31,DARLINGTON,TORNADO,2.5,K,1
3-Nov-82,45,SC,49,HAMPTON,TORNADO,25,K,1
6-Mar-83,45,SC,39,FAIRFIELD,TORNADO,0.03,K,1
6-Mar-83,45,SC,55,KERSHAW,TORNADO,0.03,K,1
5-May-89,45,SC,83,SPARTANBURG,TORNADO,2.5,M,4
5-May-89,45,SC,21,CHEROKEE,TORNADO,2.5,M,4
28-Apr-85,45,SC,29,COLLETON,TORNADO,25,K,1
10-Jan-72,45,SC,65,MCCORMICK,TORNADO,2.5,K,1
10-Jan-72,45,SC,63,LEXINGTON,TORNADO,250,K,1
10-Jan-72,45,SC,79,RICHLAND,TORNADO,250,K,1
13-Jan-72,45,SC,11,BARNWELL,TORNADO,2.5,M,1
21-Mar-72,45,SC,75,ORANGEBURG,TORNADO,25,K,1
8-Aug-72,45,SC,27,CLARENDON,TORNADO,25,K,0
31-Mar-73,45,SC,1,ABBEVILLE,TORNADO,2.5,M,4
31-Mar-73,45,SC,77,PICKENS,TORNADO,25,K,2
31-Mar-73,45,SC,47,GREENWOOD,TORNADO,2.5,M,4
7-Apr-73,45,SC,51,HORRY,TORNADO,250,K,1
11-May-73,45,SC,27,CLARENDON,TORNADO,2.5,K,1
24-May-73,45,SC,91,YORK,TORNADO,250,K,2
24-May-73,45,SC,61,LEE,TORNADO,2.5,K,1
24-May-73,45,SC,11,BARNWELL,TORNADO,25,K,1
27-May-73,45,SC,45,GREENVILLE,TORNADO,2.5,M,3
27-May-73,45,SC,83,SPARTANBURG,TORNADO,2.5,M,3
27-May-73,45,SC,21,CHEROKEE,TORNADO,2.5,M,3
27-May-73,45,SC,73,OCONEE,TORNADO,250,K,2
27-May-73,45,SC,1,ABBEVILLE,TORNADO,250,K,2
27-May-73,45,SC,77,PICKENS,TORNADO,25,K,2
27-May-73,45,SC,73,OCONEE,TORNADO,25,K,2
28-May-73,45,SC,45,GREENVILLE,TORNADO,2.5,K,1
28-May-73,45,SC,91,YORK,TORNADO,25,K,2
29-May-73,45,SC,13,BEAUFORT,TORNADO,25,K,1
29-Nov-85,45,SC,85,SUMTER,TORNADO,250,K,0
29-Nov-85,45,SC,51,HORRY,TORNADO,250,K,0
21-Jun-56,46,SD,115,SPINK,TORNADO,0,K,2
21-Jun-56,46,SD,115,SPINK,TORNADO,0,K,1
29-Jun-56,46,SD,79,LAKE,TORNADO,2.5,K,2
29-Jun-56,46,SD,101,MOODY,TORNADO,2.5,K,2
3-Jul-56,46,SD,55,HAAKON,TORNADO,0,K,1
3-Aug-56,46,SD,67,HUTCHINSON,TORNADO,0.03,K,
4-Aug-56,46,SD,99,MINNEHAHA,TORNADO,0,K,0
6-Aug-56,46,SD,113,SHANNON,TORNADO,25,K,3
8-Aug-56,46,SD,99,MINNEHAHA,TORNADO,0,K,2
18-Apr-57,46,SD,5,BEADLE,TORNADO,25,K,1
18-Apr-57,46,SD,123,TRIPP,TORNADO,2.5,K,2
20-May-57,46,SD,103,PENNINGTON,TORNADO,2.5,K,1
25-May-57,46,SD,29,CODINGTON,TORNADO,0.03,K,1
3-Jun-57,46,SD,105,PERKINS,TORNADO,0.25,K,1
8-Jun-57,46,SD,63,HARDING,TORNADO,2.5,K,1
9-Jun-57,46,SD,7,BENNETT,TORNADO,0.03,K,0
9-Jun-57,46,SD,49,FAULK,TORNADO,25,K,3
24-Jun-73,46,SD,23,CHARLES MIX,TORNADO,25,K,2
25-Jun-73,46,SD,37,DAY,TORNADO,2.5,K,1
1-Jul-73,46,SD,15,BRULE,TORNADO,25,K,2
1-Jul-73,46,SD,13,BROWN,TORNADO,25,K,3
1-Jul-73,46,SD,29,CODINGTON,TORNADO,25,K,0
1-Jul-73,46,SD,3,AURORA,TORNADO,25,K,1
1-Jul-73,46,SD,87,MCCOOK,TORNADO,25,K,2
21-Jun-61,46,SD,99,MINNEHAHA,TORNADO,250,K,3
22-Jun-61,46,SD,33,CUSTER,TORNADO,2.5,K,2
28-Jun-61,46,SD,89,MCPHERSON,TORNADO,250,K,2
28-Jun-61,46,SD,129,WALWORTH,TORNADO,250,K,2
28-Jun-61,46,SD,91,MARSHALL,TORNADO,250,K,2
6-Aug-90,45,SC,69,MARLBORO,TORNADO,2.5,K,0
22-Jun-66,46,SD,15,BRULE,TORNADO,0,K,
24-Jun-66,46,SD,115,SPINK,TORNADO,2.5,K,
24-Jun-66,46,SD,13,BROWN,TORNADO,25,K,1
1-Jul-66,46,SD,89,MCPHERSON,TORNADO,0.03,K,1
5-Jul-66,46,SD,121,TODD,TORNADO,0,K,0
12-Jul-66,46,SD,137,ZIEBACH,TORNADO,0,K,
5-May-91,45,SC,27,CLARENDON,TORNADO,0,K,0
28-Jun-69,46,SD,83,LINCOLN,TORNADO,250,K,1
7-Jul-69,46,SD,63,HARDING,TORNADO,25,K,4
7-Jul-69,46,SD,81,LAWRENCE,TORNADO,0,K,2
1-Jul-73,46,SD,99,MINNEHAHA,TORNADO,25,K,1
4-Jul-73,46,SD,95,MELLETTE,TORNADO,25,K,1
8-Jul-73,46,SD,117,STANLEY,TORNADO,2.5,K,0
8-Jul-73,46,SD,67,HUTCHINSON,TORNADO,2.5,K,2
23-Jul-73,46,SD,65,HUGHES,TORNADO,2.5,M,3
14-Aug-73,46,SD,117,STANLEY,TORNADO,0,K,1
15-Aug-73,46,SD,51,GRANT,TORNADO,0,K,1
18-Aug-73,46,SD,129,WALWORTH,TORNADO,0,K,1
30-Aug-73,46,SD,3,AURORA,TORNADO,0,K,1
31-Aug-73,46,SD,13,BROWN,TORNADO,0,K,0
2-Sep-73,46,SD,99,MINNEHAHA,TORNADO,0,K,1
19-Jun-76,45,SC,83,SPARTANBURG,TORNADO,0.25,K,1
21-Jun-76,45,SC,35,DORCHESTER,TORNADO,25,K,1
9-Oct-76,45,SC,25,CHESTERFIELD,TORNADO,25,K,0
24-Feb-77,45,SC,27,CLARENDON,TORNADO,25,K,1
27-Jul-61,46,SD,121,TODD,TORNADO,25,K,2
7-Sep-61,46,SD,89,MCPHERSON,TORNADO,25,K,2
26-Apr-62,46,SD,35,DAVISON,TORNADO,25,K,2
12-May-62,46,SD,99,MINNEHAHA,TORNADO,25,K,2
14-May-62,46,SD,23,CHARLES MIX,TORNADO,0,K,3
14-May-62,46,SD,23,CHARLES MIX,TORNADO,0,K,1
14-May-62,46,SD,43,DOUGLAS,TORNADO,0,K,3
14-May-62,46,SD,35,DAVISON,TORNADO,0,K,3
15-May-62,46,SD,53,GREGORY,TORNADO,0,K,3
15-May-62,46,SD,97,MINER,TORNADO,0,K,2
16-May-62,46,SD,97,MINER,TORNADO,0,K,2
16-May-62,46,SD,23,CHARLES MIX,TORNADO,0,K,3
16-May-62,46,SD,77,KINGSBURY,TORNADO,0,K,1
16-May-62,46,SD,51,GRANT,TORNADO,0,K,1
17-May-62,46,SD,135,YANKTON,TORNADO,25,K,1
21-May-62,46,SD,23,CHARLES MIX,TORNADO,0,K,3
21-May-62,46,SD,53,GREGORY,TORNADO,2.5,M,1
21-May-62,46,SD,35,DAVISON,TORNADO,2.5,M,3
21-May-62,46,SD,111,SANBORN,TORNADO,0,K,2
21-May-62,46,SD,83,LINCOLN,TORNADO,25,K,1
21-May-62,46,SD,99,MINNEHAHA,TORNADO,25,K,
5-Jun-62,46,SD,9,BON HOMME,TORNADO,250,K,3
6-Jun-62,46,SD,137,ZIEBACH,TORNADO,25,K,0
12-Jun-62,46,SD,53,GREGORY,TORNADO,0,K,0
14-Jun-62,46,SD,81,LAWRENCE,TORNADO,25,K,1
14-Jun-62,46,SD,33,CUSTER,TORNADO,0,K,1
14-Jun-62,46,SD,105,PERKINS,TORNADO,0,K,1
14-Jun-62,46,SD,103,PENNINGTON,TORNADO,2.5,K,1
20-Jun-62,46,SD,117,STANLEY,TORNADO,0,K,0
17-Jul-66,46,SD,5,BEADLE,TORNADO,2.5,K,
22-Jul-66,46,SD,93,MEADE,TORNADO,25,K,0
23-Jul-66,46,SD,103,PENNINGTON,TORNADO,25,K,2
23-Jul-66,46,SD,55,HAAKON,TORNADO,0,K,1
24-Jul-66,46,SD,31,CORSON,TORNADO,0,K,0
25-Jul-66,46,SD,115,SPINK,TORNADO,0,K,0
26-Jul-66,46,SD,49,FAULK,TORNADO,2.5,K,2
31-Jul-66,46,SD,13,BROWN,TORNADO,250,K,2
31-Jul-66,46,SD,89,MCPHERSON,TORNADO,250,K,3
14-Aug-66,46,SD,77,KINGSBURY,TORNADO,2.5,K,1
16-Apr-67,46,SD,115,SPINK,TORNADO,0,K,0
16-Apr-67,46,SD,115,SPINK,TORNADO,25,K,1
16-Apr-67,46,SD,37,DAY,TORNADO,0,K,
16-Apr-67,46,SD,57,HAMLIN,TORNADO,2.5,K,1
16-Apr-67,46,SD,25,CLARK,TORNADO,2.5,K,1
30-Apr-67,46,SD,77,KINGSBURY,TORNADO,0,K,1
23-May-67,46,SD,105,PERKINS,TORNADO,2.5,K,0
6-Jun-67,46,SD,111,SANBORN,TORNADO,0,K,1
7-Jun-67,46,SD,47,FALL RIVER,TORNADO,0,K,
12-Jul-67,45,SC,45,GREENVILLE,TORNADO,25,K,0
24-Nov-67,45,SC,79,RICHLAND,TORNADO,250,K,1
24-Nov-67,45,SC,51,HORRY,TORNADO,25,K,3
1-Dec-67,45,SC,51,HORRY,TORNADO,25,K,2
12-Mar-68,45,SC,51,HORRY,TORNADO,0.25,K,0
22-Mar-68,45,SC,7,ANDERSON,TORNADO,2.5,K,1
22-Mar-68,45,SC,83,SPARTANBURG,TORNADO,2.5,K,1
29-Mar-91,45,SC,3,AIKEN,TORNADO,0,K,2
29-Mar-91,45,SC,25,CHESTERFIELD,TORNADO,250,K,0
29-Mar-91,45,SC,69,MARLBORO,TORNADO,250,K,1
20-Jun-68,46,SD,23,CHARLES MIX,TORNADO,0,K,2
20-Jun-68,46,SD,35,DAVISON,TORNADO,0,K,3
21-Jun-68,46,SD,83,LINCOLN,TORNADO,0,K,2
29-Jun-68,46,SD,123,TRIPP,TORNADO,0,K,1
29-Jun-68,46,SD,123,TRIPP,TORNADO,0,K,1
24-Feb-77,45,SC,3,AIKEN,TORNADO,2.5,K,1
4-Mar-77,45,SC,57,LANCASTER,TORNADO,25,K,1
8-May-77,45,SC,59,LAURENS,TORNADO,250,K,1
19-Jun-77,45,SC,89,WILLIAMSBURG,TORNADO,2.5,K,1
19-Jun-77,45,SC,79,RICHLAND,TORNADO,25,K,1
7-Sep-77,45,SC,83,SPARTANBURG,TORNADO,25,K,1
5-Dec-77,45,SC,77,PICKENS,TORNADO,250,K,1
5-Dec-77,45,SC,83,SPARTANBURG,TORNADO,25,K,1
5-Dec-77,45,SC,21,CHEROKEE,TORNADO,25,K,1
5-Dec-77,45,SC,91,YORK,TORNADO,25,K,1
5-Dec-77,45,SC,75,ORANGEBURG,TORNADO,2.5,M,1
10-Jun-76,46,SD,119,SULLY,TORNADO,0,K,0
24-Jun-76,46,SD,51,GRANT,TORNADO,0,K,0
25-Jun-76,46,SD,45,EDMUNDS,TORNADO,2.5,K,1
19-Jul-76,46,SD,77,KINGSBURY,TORNADO,250,K,1
8-Apr-83,45,SC,75,ORANGEBURG,TORNADO,250,K,1
23-Apr-83,45,SC,3,AIKEN,TORNADO,250,K,1
23-Apr-83,45,SC,11,BARNWELL,TORNADO,2.5,M,3
23-Apr-83,45,SC,9,BAMBERG,TORNADO,2.5,M,3
23-Apr-83,45,SC,75,ORANGEBURG,TORNADO,2.5,M,3
17-May-68,45,SC,31,DARLINGTON,TORNADO,2.5,K,2
7-Jun-68,45,SC,19,CHARLESTON,TORNADO,0.03,K,
8-Aug-68,45,SC,51,HORRY,TORNADO,0.03,K,1
4-Nov-68,45,SC,41,FLORENCE,TORNADO,25,K,1
7-Dec-68,45,SC,51,HORRY,TORNADO,25,K,2
18-Apr-69,45,SC,55,KERSHAW,TORNADO,25,K,1
18-Apr-69,45,SC,31,DARLINGTON,TORNADO,250,K,3
18-Apr-69,45,SC,21,CHEROKEE,TORNADO,25,K,2
18-Apr-69,45,SC,71,NEWBERRY,TORNADO,2.5,K,1
18-Apr-69,45,SC,55,KERSHAW,TORNADO,0.25,K,2
18-Apr-69,45,SC,31,DARLINGTON,TORNADO,25,K,1
18-May-69,45,SC,83,SPARTANBURG,TORNADO,250,K,1
15-Aug-69,45,SC,45,GREENVILLE,TORNADO,0.03,K,0
15-Aug-69,45,SC,45,GREENVILLE,TORNADO,0.03,K,0
1-Oct-69,45,SC,57,LANCASTER,TORNADO,0.25,K,
26-Jul-86,45,SC,19,CHARLESTON,TORNADO,25,K,0
25-Feb-92,45,SC,3,AIKEN,TORNADO,25,K,0
10-Jun-57,46,SD,79,LAKE,TORNADO,0.03,K,2
12-Jun-57,46,SD,13,BROWN,TORNADO,0.03,K,0
13-Jun-57,46,SD,91,MARSHALL,TORNADO,0.03,K,0
13-Jun-57,46,SD,13,BROWN,TORNADO,0.03,K,0
13-Jun-57,46,SD,13,BROWN,TORNADO,0.03,K,0
20-Jun-57,46,SD,115,SPINK,TORNADO,25,K,2
30-Jun-57,46,SD,123,TRIPP,TORNADO,25,K,2
5-Jun-83,45,SC,41,FLORENCE,TORNADO,2.5,K,1
7-Jun-83,45,SC,35,DORCHESTER,TORNADO,25,K,1
7-Jun-83,45,SC,89,WILLIAMSBURG,TORNADO,25,K,1
3-Jul-83,45,SC,75,ORANGEBURG,TORNADO,25,K,1
23-Jul-83,45,SC,41,FLORENCE,TORNADO,25,K,1
25-Jul-83,45,SC,29,COLLETON,TORNADO,2.5,K,1
2-Jun-85,45,SC,51,HORRY,TORNADO,250,K,2
4-Jun-92,45,SC,87,UNION,TORNADO,25,K,0
4-Jun-92,45,SC,87,UNION,TORNADO,2.5,K,0
21-Jun-92,45,SC,65,MCCORMICK,TORNADO,0,K,1
21-Jun-92,45,SC,37,EDGEFIELD,TORNADO,0,K,1
29-Jul-70,46,SD,129,WALWORTH,TORNADO,25,K,1
29-Jul-70,46,SD,39,DEUEL,TORNADO,0,K,
3-Jul-57,46,SD,15,BRULE,TORNADO,250,K,1
14-Jul-57,46,SD,103,PENNINGTON,TORNADO,25,K,0
14-Jul-57,46,SD,19,BUTTE,TORNADO,2.5,K,1
14-Aug-57,46,SD,91,MARSHALL,TORNADO,0.03,K,
1-Sep-57,46,SD,115,SPINK,TORNADO,0.03,K,0
12-May-58,46,SD,87,MCCOOK,TORNADO,2.5,K,0
20-Apr-74,46,SD,59,HAND,TORNADO,0,K,1
27-Apr-74,46,SD,119,SULLY,TORNADO,25,K,1
19-May-74,46,SD,55,HAAKON,TORNADO,0.25,K,1
19-May-74,46,SD,55,HAAKON,TORNADO,2.5,K,2
19-May-74,46,SD,55,HAAKON,TORNADO,2.5,K,1
19-May-74,46,SD,55,HAAKON,TORNADO,2.5,K,1
19-May-74,46,SD,117,STANLEY,TORNADO,0,K,2
19-May-74,46,SD,95,MELLETTE,TORNADO,250,K,1
16-Jun-89,45,SC,79,RICHLAND,TORNADO,0,K,0
21-Jun-62,46,SD,121,TODD,TORNADO,0,K,
21-Jun-62,46,SD,85,LYMAN,TORNADO,0,K,1
21-Jun-62,46,SD,105,PERKINS,TORNADO,0,K,0
4-Jul-62,46,SD,99,MINNEHAHA,TORNADO,2.5,K,1
6-Jul-62,46,SD,89,MCPHERSON,TORNADO,25,K,2
7-Jul-62,46,SD,5,BEADLE,TORNADO,2.5,K,2
7-Jul-62,46,SD,25,CLARK,TORNADO,25,K,2
9-Jul-62,46,SD,63,HARDING,TORNADO,0,K,
10-Aug-63,46,SD,89,MCPHERSON,TORNADO,25,K,1
2-May-64,46,SD,71,JACKSON,TORNADO,25,K,2
2-May-64,46,SD,117,STANLEY,TORNADO,0,K,0
20-Sep-70,46,SD,115,SPINK,TORNADO,0,K,
3-Jun-71,46,SD,125,TURNER,TORNADO,0,K,
3-Jun-71,46,SD,83,LINCOLN,TORNADO,0,K,0
4-Jun-71,46,SD,85,LYMAN,TORNADO,0,K,2
4-Jun-71,46,SD,75,JONES,TORNADO,25,K,2
4-Jun-71,46,SD,95,MELLETTE,TORNADO,0,K,2
4-Jun-71,46,SD,23,CHARLES MIX,TORNADO,25,K,2
4-Jun-71,46,SD,23,CHARLES MIX,TORNADO,2.5,K,1
4-Jun-71,46,SD,37,DAY,TORNADO,0,K,0
4-Jun-71,46,SD,77,KINGSBURY,TORNADO,0,K,0
5-Jun-71,46,SD,23,CHARLES MIX,TORNADO,0,K,0
6-Jun-71,46,SD,107,POTTER,TORNADO,0,K,0
6-Jun-71,46,SD,69,HYDE,TORNADO,0,K,0
6-Jun-71,46,SD,85,LYMAN,TORNADO,0,K,0
6-Jun-71,46,SD,49,FAULK,TORNADO,0,K,0
7-Jun-71,46,SD,31,CORSON,TORNADO,0,K,0
7-Jun-71,46,SD,31,CORSON,TORNADO,0,K,0
7-Jun-71,46,SD,79,LAKE,TORNADO,0,K,0
8-Jun-71,46,SD,43,DOUGLAS,TORNADO,0,K,0
8-Jun-71,46,SD,67,HUTCHINSON,TORNADO,0,K,0
8-Jun-71,46,SD,87,MCCOOK,TORNADO,0,K,0
8-Jun-71,46,SD,115,SPINK,TORNADO,0,K,0
9-Jun-71,46,SD,3,AURORA,TORNADO,0,K,0
9-Jun-71,46,SD,129,WALWORTH,TORNADO,2.5,K,1
10-Jun-71,46,SD,121,TODD,TORNADO,2.5,K,1
12-Jun-71,46,SD,67,HUTCHINSON,TORNADO,0,K,0
